Name,Sweep (T1),,,Name,Sweep (T2),,,
Date,02/12/2025,,,Date,02/12/2025,,,
Time,16:02:24,,,Time,16:02:24,,,
LATITUDE,-7,2,27.335,,LATITUDE,-7,2,27.335,,
LONGITUDE,-38,16,7.128,,LONGITUDE,-38,16,7.128,,
ALTITUDE,401.4,,ALTITUDE,401.4,,
Instrument,FPH - 103490/026,,,Instrument,FPH - 103490/026,,,
Firmware Version,V2.40,,,Firmware Version,V2.40,,,
Country of Origin,Malaysia,,,Country of Origin,Malaysia,,,
Instrument Mode,Spectrum Analyzer,,,Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,Meas Mode,Spectrum,,,
Uplink,- - -,,,Uplink,- - -,,,
Downlink,- - -,,,Downlink,- - -,,,
Channel,- - -,,,Channel,- - -,,,
Center Frequency,825000000,Hz,,Center Frequency,825000000,Hz,,
Frequency Offset,0,Hz,,Frequency Offset,0,Hz,,
Span,1550000000,Hz,,Span,1550000000,Hz,,
Ref Level,-40,dBm,,Ref Level,-40,dBm,,
Ref Offset,0,dB,,Ref Offset,0,dB,,
Ref Position,1.00 ,,,Ref Position,1.00 ,,,
Range,100,dB,,Range,100,dB,,
RF Attenuation,Auto Low Noise,,,RF Attenuation,Auto Low Noise,,,
RF Attenuator,0,dB,,RF Attenuator,0,dB,,
Pre-Amplifier,Off,,,Pre-Amplifier,Off,,,
RF Input,50 Ω,,,RF Input,50 Ω,,,
RBW,3000,Hz,,RBW,3000,Hz,,
VBW,3000,Hz,,VBW,3000,Hz,,
SWT,8,s,,SWT,8,s,,
Trigger Mode,Free Run,,,Trigger Mode,Free Run,,,
Trigger Level,- - -,,,Trigger Level,- - -,,,
Trigger Delay,- - -,,,Trigger Delay,- - -,,,
Trace Mode,Max Hold,,,Trace Mode,Average,,,
Trace Math,Off,,,Trace Math,Off,,,
Trace Detector,Sample,,,Trace Detector,Sample,,,
Primary Transducer,HE400A-UWB,,,Primary Transducer,HE400A-UWB,,,
Secondary Transducer,- - -,,,Secondary Transducer,- - -,,,
Isotropic Antenna,Off,,,Isotropic Antenna,Off,,,
,,,,Average Count,Sweep 50 of 50,,,
Limit Line 1,- - -,,,Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,Result Limit Line 2,- - -,,,

Frequency [Hz],Magnitude [dBm],,,Frequency [Hz],Magnitude [dBm],,,
50000000,-98.7965316772461,,,50000000,-108.402893066406,,,
52183098.5915493,-100.430366516113,,,52183098.5915493,-106.820739746094,,,
54366197.1830986,-102.092796325684,,,54366197.1830986,-109.849960327148,,,
56549295.7746479,-102.640701293945,,,56549295.7746479,-110.669052124023,,,
58732394.3661972,-99.2947387695313,,,58732394.3661972,-109.425910949707,,,
60915492.9577465,-96.4497604370117,,,60915492.9577465,-101.190330505371,,,
63098591.5492958,-99.4661865234375,,,63098591.5492958,-109.8056640625,,,
65281690.1408451,-95.0859146118164,,,65281690.1408451,-109.524215698242,,,
67464788.7323944,-100.083312988281,,,67464788.7323944,-108.765213012695,,,
69647887.3239437,-99.8461837768555,,,69647887.3239437,-110.11799621582,,,
71830985.915493,-96.7411880493164,,,71830985.915493,-109.328483581543,,,
74014084.5070423,-100.160980224609,,,74014084.5070423,-110.472076416016,,,
76197183.0985916,-101.829864501953,,,76197183.0985916,-109.865699768066,,,
78380281.6901408,-98.6310958862305,,,78380281.6901408,-110.53630065918,,,
80563380.2816902,-103.273246765137,,,80563380.2816902,-111.668190002441,,,
82746478.8732394,-103.241706848145,,,82746478.8732394,-111.322792053223,,,
84929577.4647887,-103.322494506836,,,84929577.4647887,-109.779655456543,,,
87112676.056338,-101.328750610352,,,87112676.056338,-109.817771911621,,,
89295774.6478873,-99.6773071289063,,,89295774.6478873,-110.33235168457,,,
91478873.2394366,-102.050224304199,,,91478873.2394366,-109.118850708008,,,
93661971.8309859,-103.297157287598,,,93661971.8309859,-111.157470703125,,,
95845070.4225352,-102.422607421875,,,95845070.4225352,-109.586517333984,,,
98028169.0140845,-104.258628845215,,,98028169.0140845,-109.580879211426,,,
100211267.605634,-101.73055267334,,,100211267.605634,-109.590484619141,,,
102394366.197183,-100.078323364258,,,102394366.197183,-110.351989746094,,,
104577464.788732,-102.915466308594,,,104577464.788732,-110.217292785645,,,
106760563.380282,-101.150192260742,,,106760563.380282,-110.134346008301,,,
108943661.971831,-102.011878967285,,,108943661.971831,-109.436805725098,,,
111126760.56338,-101.549018859863,,,111126760.56338,-110.073066711426,,,
113309859.15493,-102.58723449707,,,113309859.15493,-111.276985168457,,,
115492957.746479,-103.455307006836,,,115492957.746479,-109.89574432373,,,
117676056.338028,-102.021667480469,,,117676056.338028,-109.796348571777,,,
119859154.929577,-103.168754577637,,,119859154.929577,-110.561164855957,,,
122042253.521127,-105.004791259766,,,122042253.521127,-111.260559082031,,,
124225352.112676,-102.974700927734,,,124225352.112676,-109.960006713867,,,
126408450.704225,-101.836463928223,,,126408450.704225,-110.762100219727,,,
128591549.295775,-103.45581817627,,,128591549.295775,-109.655281066895,,,
130774647.887324,-102.331939697266,,,130774647.887324,-110.159355163574,,,
132957746.478873,-101.723678588867,,,132957746.478873,-109.512405395508,,,
135140845.070423,-100.179473876953,,,135140845.070423,-108.801727294922,,,
137323943.661972,-100.360992431641,,,137323943.661972,-108.995910644531,,,
139507042.253521,-101.137786865234,,,139507042.253521,-110.030754089355,,,
141690140.84507,-101.918739318848,,,141690140.84507,-110.027412414551,,,
143873239.43662,-103.089645385742,,,143873239.43662,-110.139007568359,,,
146056338.028169,-104.158813476563,,,146056338.028169,-112.223480224609,,,
148239436.619718,-99.8260955810547,,,148239436.619718,-108.099967956543,,,
150422535.211268,-101.157272338867,,,150422535.211268,-108.940315246582,,,
152605633.802817,-101.819946289063,,,152605633.802817,-109.530212402344,,,
154788732.394366,-104.382858276367,,,154788732.394366,-110.542327880859,,,
156971830.985915,-102.366989135742,,,156971830.985915,-111.230407714844,,,
159154929.577465,-103.081207275391,,,159154929.577465,-110.582237243652,,,
161338028.169014,-103.84871673584,,,161338028.169014,-111.348770141602,,,
163521126.760563,-103.099243164063,,,163521126.760563,-109.858222961426,,,
165704225.352113,-95.1171951293945,,,165704225.352113,-108.93701171875,,,
167887323.943662,-100.768600463867,,,167887323.943662,-108.221549987793,,,
170070422.535211,-101.633903503418,,,170070422.535211,-109.910682678223,,,
172253521.126761,-100.375030517578,,,172253521.126761,-107.010070800781,,,
174436619.71831,-99.3789138793945,,,174436619.71831,-107.71556854248,,,
176619718.309859,-98.277214050293,,,176619718.309859,-105.440254211426,,,
178802816.901408,-100.072563171387,,,178802816.901408,-106.695945739746,,,
180985915.492958,-99.2300567626953,,,180985915.492958,-105.288787841797,,,
183169014.084507,-97.2027893066406,,,183169014.084507,-105.792869567871,,,
185352112.676056,-97.3211669921875,,,185352112.676056,-105.159492492676,,,
187535211.267606,-95.4859771728516,,,187535211.267606,-105.254989624023,,,
189718309.859155,-86.4996032714844,,,189718309.859155,-104.429130554199,,,
191901408.450704,-94.1262664794922,,,191901408.450704,-103.960838317871,,,
194084507.042254,-96.1039123535156,,,194084507.042254,-103.115791320801,,,
196267605.633803,-94.3251495361328,,,196267605.633803,-102.072792053223,,,
198450704.225352,-97.5933303833008,,,198450704.225352,-105.642272949219,,,
200633802.816901,-94.7446670532227,,,200633802.816901,-102.534034729004,,,
202816901.408451,-97.7839660644531,,,202816901.408451,-106.41047668457,,,
205000000,-98.4814910888672,,,205000000,-105.981468200684,,,
207183098.591549,-100.545875549316,,,207183098.591549,-107.903541564941,,,
209366197.183099,-101.235473632813,,,209366197.183099,-107.954902648926,,,
211549295.774648,-102.673599243164,,,211549295.774648,-108.153800964355,,,
213732394.366197,-101.600639343262,,,213732394.366197,-107.817802429199,,,
215915492.957747,-100.981269836426,,,215915492.957747,-109.729454040527,,,
218098591.549296,-102.075523376465,,,218098591.549296,-108.690895080566,,,
220281690.140845,-99.8147811889648,,,220281690.140845,-106.745384216309,,,
222464788.732394,-101.671630859375,,,222464788.732394,-109.535736083984,,,
224647887.323944,-101.495223999023,,,224647887.323944,-109.213157653809,,,
226830985.915493,-102.142654418945,,,226830985.915493,-110.181823730469,,,
229014084.507042,-102.688926696777,,,229014084.507042,-110.568634033203,,,
231197183.098592,-102.815521240234,,,231197183.098592,-109.488952636719,,,
233380281.690141,-101.142013549805,,,233380281.690141,-109.828330993652,,,
235563380.28169,-103.05411529541,,,235563380.28169,-110.092781066895,,,
237746478.873239,-99.210693359375,,,237746478.873239,-106.719757080078,,,
239929577.464789,-101.796340942383,,,239929577.464789,-108.871757507324,,,
242112676.056338,-101.158447265625,,,242112676.056338,-110.272003173828,,,
244295774.647887,-100.920562744141,,,244295774.647887,-108.832382202148,,,
246478873.239437,-100.493774414063,,,246478873.239437,-109.873603820801,,,
248661971.830986,-103.552253723145,,,248661971.830986,-109.698135375977,,,
250845070.422535,-103.379524230957,,,250845070.422535,-109.483978271484,,,
253028169.014085,-99.4532089233398,,,253028169.014085,-110.74641418457,,,
255211267.605634,-98.8612365722656,,,255211267.605634,-106.642356872559,,,
257394366.197183,-100.659980773926,,,257394366.197183,-109.318084716797,,,
259577464.788732,-101.276649475098,,,259577464.788732,-108.294929504395,,,
261760563.380282,-99.3088684082031,,,261760563.380282,-107.025596618652,,,
263943661.971831,-100.284248352051,,,263943661.971831,-109.72925567627,,,
266126760.56338,-102.61848449707,,,266126760.56338,-110.423889160156,,,
268309859.15493,-102.125556945801,,,268309859.15493,-109.802177429199,,,
270492957.746479,-103.413276672363,,,270492957.746479,-110.873313903809,,,
272676056.338028,-102.16121673584,,,272676056.338028,-111.679344177246,,,
274859154.929577,-104.657485961914,,,274859154.929577,-110.715850830078,,,
277042253.521127,-102.116195678711,,,277042253.521127,-109.993362426758,,,
279225352.112676,-98.8719329833984,,,279225352.112676,-105.873954772949,,,
281408450.704225,-103.053100585938,,,281408450.704225,-110.26537322998,,,
283591549.295775,-102.137176513672,,,283591549.295775,-109.990516662598,,,
285774647.887324,-102.178024291992,,,285774647.887324,-110.352149963379,,,
287957746.478873,-102.417533874512,,,287957746.478873,-111.069976806641,,,
290140845.070423,-104.561958312988,,,290140845.070423,-110.705856323242,,,
292323943.661972,-101.733711242676,,,292323943.661972,-109.638595581055,,,
294507042.253521,-102.421417236328,,,294507042.253521,-110.101654052734,,,
296690140.84507,-102.402557373047,,,296690140.84507,-108.708084106445,,,
298873239.43662,-102.209609985352,,,298873239.43662,-109.423683166504,,,
301056338.028169,-103.139778137207,,,301056338.028169,-110.115478515625,,,
303239436.619718,-100.276756286621,,,303239436.619718,-108.753593444824,,,
305422535.211268,-101.97966003418,,,305422535.211268,-109.050994873047,,,
307605633.802817,-103.349639892578,,,307605633.802817,-109.296096801758,,,
309788732.394366,-100.969879150391,,,309788732.394366,-111.128036499023,,,
311971830.985916,-102.876426696777,,,311971830.985916,-110.577537536621,,,
314154929.577465,-101.746940612793,,,314154929.577465,-108.625801086426,,,
316338028.169014,-99.8340148925781,,,316338028.169014,-110.507957458496,,,
318521126.760563,-99.6518783569336,,,318521126.760563,-109.040252685547,,,
320704225.352113,-100.123687744141,,,320704225.352113,-107.758712768555,,,
322887323.943662,-101.6103515625,,,322887323.943662,-109.905143737793,,,
325070422.535211,-97.9943237304688,,,325070422.535211,-108.555625915527,,,
327253521.126761,-100.790077209473,,,327253521.126761,-109.570465087891,,,
329436619.71831,-103.906829833984,,,329436619.71831,-109.57633972168,,,
331619718.309859,-103.17658996582,,,331619718.309859,-110.406112670898,,,
333802816.901408,-101.702774047852,,,333802816.901408,-110.344192504883,,,
335985915.492958,-102.280601501465,,,335985915.492958,-110.367492675781,,,
338169014.084507,-102.024200439453,,,338169014.084507,-108.034812927246,,,
340352112.676056,-101.159606933594,,,340352112.676056,-110.688941955566,,,
342535211.267606,-103.542381286621,,,342535211.267606,-110.401763916016,,,
344718309.859155,-101.810882568359,,,344718309.859155,-110.617294311523,,,
346901408.450704,-99.6438217163086,,,346901408.450704,-109.328323364258,,,
349084507.042254,-103.560401916504,,,349084507.042254,-109.826477050781,,,
351267605.633803,-103.495170593262,,,351267605.633803,-110.471374511719,,,
353450704.225352,-104.047943115234,,,353450704.225352,-110.103309631348,,,
355633802.816901,-103.384788513184,,,355633802.816901,-110.186805725098,,,
357816901.408451,-104.884613037109,,,357816901.408451,-110.220176696777,,,
360000000,-104.071662902832,,,360000000,-110.038681030273,,,
362183098.591549,-102.114639282227,,,362183098.591549,-109.792381286621,,,
364366197.183099,-102.87353515625,,,364366197.183099,-109.032867431641,,,
366549295.774648,-102.544441223145,,,366549295.774648,-109.330139160156,,,
368732394.366197,-103.649261474609,,,368732394.366197,-110.984748840332,,,
370915492.957747,-103.970932006836,,,370915492.957747,-111.139137268066,,,
373098591.549296,-104.145286560059,,,373098591.549296,-111.008781433105,,,
375281690.140845,-104.861808776855,,,375281690.140845,-111.71696472168,,,
377464788.732394,-104.119987487793,,,377464788.732394,-111.871002197266,,,
379647887.323944,-103.753593444824,,,379647887.323944,-110.13549041748,,,
381830985.915493,-101.612808227539,,,381830985.915493,-111.576667785645,,,
384014084.507042,-101.480117797852,,,384014084.507042,-110.416076660156,,,
386197183.098592,-103.79727935791,,,386197183.098592,-111.452995300293,,,
388380281.690141,-104.497421264648,,,388380281.690141,-111.278244018555,,,
390563380.28169,-104.472030639648,,,390563380.28169,-110.339317321777,,,
392746478.873239,-103.986968994141,,,392746478.873239,-111.885116577148,,,
394929577.464789,-103.673065185547,,,394929577.464789,-111.529914855957,,,
397112676.056338,-104.783058166504,,,397112676.056338,-110.547332763672,,,
399295774.647887,-105.457748413086,,,399295774.647887,-111.027763366699,,,
401478873.239437,-103.791328430176,,,401478873.239437,-110.933563232422,,,
403661971.830986,-101.77661895752,,,403661971.830986,-111.607864379883,,,
405845070.422535,-103.369964599609,,,405845070.422535,-110.154342651367,,,
408028169.014085,-104.806686401367,,,408028169.014085,-110.730682373047,,,
410211267.605634,-103.57886505127,,,410211267.605634,-112.073211669922,,,
412394366.197183,-104.771011352539,,,412394366.197183,-110.425964355469,,,
414577464.788732,-101.710342407227,,,414577464.788732,-109.80591583252,,,
416760563.380282,-100.786918640137,,,416760563.380282,-109.894325256348,,,
418943661.971831,-102.397193908691,,,418943661.971831,-109.901016235352,,,
421126760.56338,-105.043579101563,,,421126760.56338,-111.857444763184,,,
423309859.15493,-103.954093933105,,,423309859.15493,-111.150466918945,,,
425492957.746479,-103.719612121582,,,425492957.746479,-111.180290222168,,,
427676056.338028,-104.138366699219,,,427676056.338028,-111.984268188477,,,
429859154.929577,-101.298835754395,,,429859154.929577,-110.499603271484,,,
432042253.521127,-105.083435058594,,,432042253.521127,-110.914756774902,,,
434225352.112676,-102.90022277832,,,434225352.112676,-109.869918823242,,,
436408450.704225,-104.281410217285,,,436408450.704225,-109.411598205566,,,
438591549.295775,-103.356307983398,,,438591549.295775,-110.654579162598,,,
440774647.887324,-100.911766052246,,,440774647.887324,-109.801162719727,,,
442957746.478873,-100.86353302002,,,442957746.478873,-108.497596740723,,,
445140845.070423,-103.819038391113,,,445140845.070423,-109.696174621582,,,
447323943.661972,-103.228805541992,,,447323943.661972,-110.098991394043,,,
449507042.253521,-103.18586730957,,,449507042.253521,-110.611877441406,,,
451690140.84507,-103.561737060547,,,451690140.84507,-110.67594909668,,,
453873239.43662,-101.871803283691,,,453873239.43662,-109.633033752441,,,
456056338.028169,-102.559379577637,,,456056338.028169,-109.824012756348,,,
458239436.619718,-102.54328918457,,,458239436.619718,-110.136154174805,,,
460422535.211268,-104.239639282227,,,460422535.211268,-110.594657897949,,,
462605633.802817,-103.70711517334,,,462605633.802817,-109.804153442383,,,
464788732.394366,-103.582969665527,,,464788732.394366,-108.690116882324,,,
466971830.985916,-102.742729187012,,,466971830.985916,-110.078132629395,,,
469154929.577465,-102.718406677246,,,469154929.577465,-110.660438537598,,,
471338028.169014,-104.09300994873,,,471338028.169014,-110.45915222168,,,
473521126.760563,-104.252265930176,,,473521126.760563,-110.415679931641,,,
475704225.352113,-103.02685546875,,,475704225.352113,-111.139511108398,,,
477887323.943662,-102.826393127441,,,477887323.943662,-109.753410339355,,,
480070422.535211,-103.613632202148,,,480070422.535211,-110.570487976074,,,
482253521.126761,-102.412300109863,,,482253521.126761,-111.078063964844,,,
