Name,Sweep (T1),,,Name,Sweep (T2),,,
Date,02/13/2025,,,Date,02/13/2025,,,
Time,18:20:49,,,Time,18:20:49,,,
LATITUDE,0,0,0.000,,LATITUDE,0,0,0.000,,
LONGITUDE,0,0,0.000,,LONGITUDE,0,0,0.000,,
ALTITUDE,0.0,,ALTITUDE,0.0,,
Instrument,FPH - 103490/026,,,Instrument,FPH - 103490/026,,,
Firmware Version,V2.40,,,Firmware Version,V2.40,,,
Country of Origin,Malaysia,,,Country of Origin,Malaysia,,,
Instrument Mode,Spectrum Analyzer,,,Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,Meas Mode,Spectrum,,,
Uplink,- - -,,,Uplink,- - -,,,
Downlink,- - -,,,Downlink,- - -,,,
Channel,- - -,,,Channel,- - -,,,
Center Frequency,825000000,Hz,,Center Frequency,825000000,Hz,,
Frequency Offset,0,Hz,,Frequency Offset,0,Hz,,
Span,1550000000,Hz,,Span,1550000000,Hz,,
Ref Level,-20,dBm,,Ref Level,-20,dBm,,
Ref Offset,0,dB,,Ref Offset,0,dB,,
Ref Position,1.00 ,,,Ref Position,1.00 ,,,
Range,100,dB,,Range,100,dB,,
RF Attenuation,Auto Low Noise,,,RF Attenuation,Auto Low Noise,,,
RF Attenuator,0,dB,,RF Attenuator,0,dB,,
Pre-Amplifier,Off,,,Pre-Amplifier,Off,,,
RF Input,50 Ω,,,RF Input,50 Ω,,,
RBW,3000,Hz,,RBW,3000,Hz,,
VBW,3000,Hz,,VBW,3000,Hz,,
SWT,8,s,,SWT,8,s,,
Trigger Mode,Free Run,,,Trigger Mode,Free Run,,,
Trigger Level,- - -,,,Trigger Level,- - -,,,
Trigger Delay,- - -,,,Trigger Delay,- - -,,,
Trace Mode,Max Hold,,,Trace Mode,Average,,,
Trace Math,Off,,,Trace Math,Off,,,
Trace Detector,Sample,,,Trace Detector,Sample,,,
Primary Transducer,- - -,,,Primary Transducer,- - -,,,
Secondary Transducer,- - -,,,Secondary Transducer,- - -,,,
Isotropic Antenna,Off,,,Isotropic Antenna,Off,,,
,,,,Average Count,Sweep 50 of 50,,,
Limit Line 1,- - -,,,Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,Result Limit Line 2,- - -,,,

Frequency [Hz],Magnitude [dBm],,,Frequency [Hz],Magnitude [dBm],,,
50000000,-96.2788772583008,,,50000000,-108.832901000977,,,
52183098.5915493,-102.812164306641,,,52183098.5915493,-110.997550964355,,,
54366197.1830986,-101.909797668457,,,54366197.1830986,-110.187637329102,,,
56549295.7746479,-103.41357421875,,,56549295.7746479,-111.306915283203,,,
58732394.3661972,-102.556091308594,,,58732394.3661972,-109.947219848633,,,
60915492.9577465,-101.159240722656,,,60915492.9577465,-110.534049987793,,,
63098591.5492958,-102.279876708984,,,63098591.5492958,-111.087684631348,,,
65281690.1408451,-102.506568908691,,,65281690.1408451,-109.115676879883,,,
67464788.7323944,-103.313209533691,,,67464788.7323944,-111.283309936523,,,
69647887.3239437,-101.719940185547,,,69647887.3239437,-111.03636932373,,,
71830985.915493,-101.944557189941,,,71830985.915493,-110.206085205078,,,
74014084.5070423,-101.021369934082,,,74014084.5070423,-110.033760070801,,,
76197183.0985916,-102.26301574707,,,76197183.0985916,-110.813873291016,,,
78380281.6901408,-101.00626373291,,,78380281.6901408,-111.113464355469,,,
80563380.2816902,-101.400459289551,,,80563380.2816902,-111.332862854004,,,
82746478.8732394,-102.243446350098,,,82746478.8732394,-111.398513793945,,,
84929577.4647887,-96.7281036376953,,,84929577.4647887,-110.287971496582,,,
87112676.056338,-102.843460083008,,,87112676.056338,-109.615524291992,,,
89295774.6478873,-99.1497116088867,,,89295774.6478873,-108.967956542969,,,
91478873.2394366,-98.3186645507813,,,91478873.2394366,-107.482604980469,,,
93661971.8309859,-96.6886138916016,,,93661971.8309859,-106.287498474121,,,
95845070.4225352,-95.3255310058594,,,95845070.4225352,-105.941070556641,,,
98028169.0140845,-75.1281814575195,,,98028169.0140845,-98.085807800293,,,
100211267.605634,-94.4222030639648,,,100211267.605634,-106.525032043457,,,
102394366.197183,-90.4732437133789,,,102394366.197183,-108.158866882324,,,
104577464.788732,-99.1224899291992,,,104577464.788732,-108.229873657227,,,
106760563.380282,-100.392791748047,,,106760563.380282,-109.720245361328,,,
108943661.971831,-102.056274414063,,,108943661.971831,-109.310935974121,,,
111126760.56338,-102.343101501465,,,111126760.56338,-110.435623168945,,,
113309859.15493,-102.373504638672,,,113309859.15493,-109.999092102051,,,
115492957.746479,-104.111343383789,,,115492957.746479,-111.154434204102,,,
117676056.338028,-101.941421508789,,,117676056.338028,-110.125213623047,,,
119859154.929577,-101.34546661377,,,119859154.929577,-108.999404907227,,,
122042253.521127,-104.031967163086,,,122042253.521127,-110.915634155273,,,
124225352.112676,-102.827598571777,,,124225352.112676,-111.361907958984,,,
126408450.704225,-102.724487304688,,,126408450.704225,-111.485885620117,,,
128591549.295775,-102.750885009766,,,128591549.295775,-109.83031463623,,,
130774647.887324,-102.323974609375,,,130774647.887324,-109.868751525879,,,
132957746.478873,-90.1923065185547,,,132957746.478873,-108.986106872559,,,
135140845.070423,-99.9915618896484,,,135140845.070423,-107.063919067383,,,
137323943.661972,-97.1355590820313,,,137323943.661972,-105.658020019531,,,
139507042.253521,-99.6205368041992,,,139507042.253521,-107.245666503906,,,
141690140.84507,-101.341293334961,,,141690140.84507,-108.978332519531,,,
143873239.43662,-102.304664611816,,,143873239.43662,-110.035026550293,,,
146056338.028169,-103.937606811523,,,146056338.028169,-110.748085021973,,,
148239436.619718,-93.9809875488281,,,148239436.619718,-109.324172973633,,,
150422535.211268,-101.889060974121,,,150422535.211268,-108.813049316406,,,
152605633.802817,-98.175422668457,,,152605633.802817,-106.752708435059,,,
154788732.394366,-96.5995178222656,,,154788732.394366,-103.53490447998,,,
156971830.985915,-96.3251647949219,,,156971830.985915,-104.524993896484,,,
159154929.577465,-100.401718139648,,,159154929.577465,-109.427040100098,,,
161338028.169014,-101.146186828613,,,161338028.169014,-107.870643615723,,,
163521126.760563,-101.686737060547,,,163521126.760563,-108.867080688477,,,
165704225.352113,-98.0968017578125,,,165704225.352113,-107.063346862793,,,
167887323.943662,-97.0110244750977,,,167887323.943662,-106.21484375,,,
170070422.535211,-94.8777847290039,,,170070422.535211,-101.23893737793,,,
172253521.126761,-89.4173431396484,,,172253521.126761,-98.5270767211914,,,
174436619.71831,-86.1977844238281,,,174436619.71831,-95.5813980102539,,,
176619718.309859,-83.5661239624023,,,176619718.309859,-96.4855651855469,,,
178802816.901408,-88.2350234985352,,,178802816.901408,-99.1903228759766,,,
180985915.492958,-91.0335388183594,,,180985915.492958,-101.540145874023,,,
183169014.084507,-86.9430923461914,,,183169014.084507,-102.109443664551,,,
185352112.676056,-86.8541030883789,,,185352112.676056,-99.3055953979492,,,
187535211.267606,-89.6744155883789,,,187535211.267606,-100.339157104492,,,
189718309.859155,-81.0746765136719,,,189718309.859155,-93.7050323486328,,,
191901408.450704,-82.1074981689453,,,191901408.450704,-95.7331466674805,,,
194084507.042254,-89.8485260009766,,,194084507.042254,-98.9604110717773,,,
196267605.633803,-92.6269836425781,,,196267605.633803,-103.425819396973,,,
198450704.225352,-96.118049621582,,,198450704.225352,-104.272125244141,,,
200633802.816901,-97.0554733276367,,,200633802.816901,-105.655059814453,,,
202816901.408451,-91.8068466186523,,,202816901.408451,-105.244979858398,,,
205000000,-92.9782943725586,,,205000000,-101.933319091797,,,
207183098.591549,-90.6676330566406,,,207183098.591549,-100.351745605469,,,
209366197.183099,-88.2525939941406,,,209366197.183099,-96.467041015625,,,
211549295.774648,-87.9307479858398,,,211549295.774648,-98.2623748779297,,,
