Name,Sweep (T1),,,Name,Sweep (T2),,,
Date,02/12/2025,,,Date,02/12/2025,,,
Time,06:01:19,,,Time,06:01:19,,,
LATITUDE,-7,2,33.329,,LATITUDE,-7,2,33.329,,
LONGITUDE,-38,16,2.606,,LONGITUDE,-38,16,2.606,,
ALTITUDE,385.2,,ALTITUDE,385.2,,
Instrument,FPH - 103490/026,,,Instrument,FPH - 103490/026,,,
Firmware Version,V2.40,,,Firmware Version,V2.40,,,
Country of Origin,Malaysia,,,Country of Origin,Malaysia,,,
Instrument Mode,Spectrum Analyzer,,,Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,Meas Mode,Spectrum,,,
Uplink,- - -,,,Uplink,- - -,,,
Downlink,- - -,,,Downlink,- - -,,,
Channel,- - -,,,Channel,- - -,,,
Center Frequency,825000000,Hz,,Center Frequency,825000000,Hz,,
Frequency Offset,0,Hz,,Frequency Offset,0,Hz,,
Span,1550000000,Hz,,Span,1550000000,Hz,,
Ref Level,-40,dBm,,Ref Level,-40,dBm,,
Ref Offset,0,dB,,Ref Offset,0,dB,,
Ref Position,1.00 ,,,Ref Position,1.00 ,,,
Range,100,dB,,Range,100,dB,,
RF Attenuation,Auto Low Noise,,,RF Attenuation,Auto Low Noise,,,
RF Attenuator,0,dB,,RF Attenuator,0,dB,,
Pre-Amplifier,Off,,,Pre-Amplifier,Off,,,
RF Input,50 Ω,,,RF Input,50 Ω,,,
RBW,3000,Hz,,RBW,3000,Hz,,
VBW,3000,Hz,,VBW,3000,Hz,,
SWT,8,s,,SWT,8,s,,
Trigger Mode,Free Run,,,Trigger Mode,Free Run,,,
Trigger Level,- - -,,,Trigger Level,- - -,,,
Trigger Delay,- - -,,,Trigger Delay,- - -,,,
Trace Mode,Max Hold,,,Trace Mode,Average,,,
Trace Math,Off,,,Trace Math,Off,,,
Trace Detector,Sample,,,Trace Detector,Sample,,,
Primary Transducer,HE400A-UWB,,,Primary Transducer,HE400A-UWB,,,
Secondary Transducer,- - -,,,Secondary Transducer,- - -,,,
Isotropic Antenna,Off,,,Isotropic Antenna,Off,,,
,,,,Average Count,Sweep 50 of 50,,,
Limit Line 1,- - -,,,Limit Line 1,- - -,,,
Result Limit Line 1,- - -,,,Result Limit Line 1,- - -,,,
Limit Line 2,- - -,,,Limit Line 2,- - -,,,
Result Limit Line 2,- - -,,,Result Limit Line 2,- - -,,,

Frequency [Hz],Magnitude [dBm],,,Frequency [Hz],Magnitude [dBm],,,
50000000,-97.3394012451172,,,50000000,-106.487403869629,,,
52183098.5915493,-96.5163421630859,,,52183098.5915493,-104.308044433594,,,
54366197.1830986,-99.0021286010742,,,54366197.1830986,-110.025001525879,,,
56549295.7746479,-100.582672119141,,,56549295.7746479,-109.684059143066,,,
58732394.3661972,-102.438278198242,,,58732394.3661972,-109.265556335449,,,
60915492.9577465,-94.7723617553711,,,60915492.9577465,-101.405006408691,,,
63098591.5492958,-98.2912063598633,,,63098591.5492958,-108.692771911621,,,
65281690.1408451,-97.2175674438477,,,65281690.1408451,-107.155479431152,,,
67464788.7323944,-96.5245742797852,,,67464788.7323944,-103.839973449707,,,
69647887.3239437,-99.1603088378906,,,69647887.3239437,-109.289756774902,,,
71830985.915493,-98.7955627441406,,,71830985.915493,-109.195823669434,,,
74014084.5070423,-97.9101715087891,,,74014084.5070423,-108.807746887207,,,
76197183.0985916,-101.619110107422,,,76197183.0985916,-108.462432861328,,,
78380281.6901408,-97.1381683349609,,,78380281.6901408,-108.3134765625,,,
80563380.2816902,-97.3294143676758,,,80563380.2816902,-107.772193908691,,,
82746478.8732394,-98.3039321899414,,,82746478.8732394,-107.950294494629,,,
84929577.4647887,-97.6722640991211,,,84929577.4647887,-106.114318847656,,,
87112676.056338,-100.963325500488,,,87112676.056338,-108.936676025391,,,
89295774.6478873,-98.5446395874023,,,89295774.6478873,-108.473854064941,,,
91478873.2394366,-101.149925231934,,,91478873.2394366,-109.789489746094,,,
93661971.8309859,-101.782997131348,,,93661971.8309859,-109.663482666016,,,
95845070.4225352,-103.004737854004,,,95845070.4225352,-111.872688293457,,,
98028169.0140845,-103.912734985352,,,98028169.0140845,-109.803993225098,,,
100211267.605634,-99.6101608276367,,,100211267.605634,-107.134033203125,,,
102394366.197183,-100.722763061523,,,102394366.197183,-110.495079040527,,,
104577464.788732,-100.67977142334,,,104577464.788732,-110.382789611816,,,
106760563.380282,-99.3780364990234,,,106760563.380282,-109.114181518555,,,
108943661.971831,-97.9921875,,,108943661.971831,-108.204437255859,,,
111126760.56338,-100.595092773438,,,111126760.56338,-109.784004211426,,,
113309859.15493,-99.335693359375,,,113309859.15493,-108.84489440918,,,
